"","Subsurface SDL"
"","Avg"
"Date/Time","Temp05"
"m/d/y","F"
04/26/2017 2:30:00 PM,51.71
04/26/2017 2:45:00 PM,51.82
04/26/2017 3:00:00 PM,51.82
04/26/2017 3:15:00 PM,51.71
04/26/2017 3:30:00 PM,51.82
04/26/2017 3:45:00 PM,51.82
04/26/2017 4:00:00 PM,51.82
04/26/2017 4:15:00 PM,51.82
04/26/2017 4:30:00 PM,52.16
04/26/2017 4:45:00 PM,52.05
04/26/2017 5:00:00 PM,52.16
04/26/2017 5:15:00 PM,52.16
04/26/2017 5:30:00 PM,52.27
04/26/2017 5:45:00 PM,52.27
04/26/2017 6:00:00 PM,52.27
04/26/2017 6:15:00 PM,52.16
04/26/2017 6:30:00 PM,52.27
04/26/2017 6:45:00 PM,52.27
04/26/2017 7:00:00 PM,52.39
04/26/2017 7:15:00 PM,52.39
04/26/2017 7:30:00 PM,52.50
04/26/2017 7:45:00 PM,52.61
04/26/2017 8:00:00 PM,52.72
04/26/2017 8:15:00 PM,52.61
04/26/2017 8:30:00 PM,52.72
04/26/2017 8:45:00 PM,52.72
04/26/2017 9:00:00 PM,52.72
04/26/2017 9:15:00 PM,52.72
04/26/2017 9:30:00 PM,52.72
04/26/2017 9:45:00 PM,52.84
04/26/2017 10:00:00 PM,52.97
04/26/2017 10:15:00 PM,52.97
04/26/2017 10:30:00 PM,53.08
04/26/2017 10:45:00 PM,52.97
04/26/2017 11:00:00 PM,53.08
04/26/2017 11:15:00 PM,52.97
04/26/2017 11:30:00 PM,52.97
04/26/2017 11:45:00 PM,52.97
04/27/2017 12:00:00 AM,52.97
04/27/2017 12:15:00 AM,52.97
04/27/2017 12:30:00 AM,52.97
04/27/2017 12:45:00 AM,52.84
04/27/2017 1:00:00 AM,52.72
04/27/2017 1:15:00 AM,52.72
04/27/2017 1:30:00 AM,52.72
04/27/2017 1:45:00 AM,52.84
04/27/2017 2:00:00 AM,52.84
04/27/2017 2:15:00 AM,52.84
04/27/2017 2:30:00 AM,52.84
04/27/2017 2:45:00 AM,52.84
04/27/2017 3:00:00 AM,52.97
04/27/2017 3:15:00 AM,52.97
04/27/2017 3:30:00 AM,52.97
04/27/2017 3:45:00 AM,52.84
04/27/2017 4:00:00 AM,52.97
04/27/2017 4:15:00 AM,53.08
04/27/2017 4:30:00 AM,53.08
04/27/2017 4:45:00 AM,52.97
04/27/2017 5:00:00 AM,52.72
04/27/2017 5:15:00 AM,52.72
04/27/2017 5:30:00 AM,52.72
04/27/2017 5:45:00 AM,52.84
04/27/2017 6:00:00 AM,52.97
04/27/2017 6:15:00 AM,52.84
04/27/2017 6:30:00 AM,52.97
04/27/2017 6:45:00 AM,52.97
04/27/2017 7:00:00 AM,52.97
04/27/2017 7:15:00 AM,52.97
04/27/2017 7:30:00 AM,52.84
04/27/2017 7:45:00 AM,52.84
04/27/2017 8:00:00 AM,52.84
04/27/2017 8:15:00 AM,52.84
04/27/2017 8:30:00 AM,52.84
04/27/2017 8:45:00 AM,52.84
04/27/2017 9:00:00 AM,52.84
04/27/2017 9:15:00 AM,52.97
04/27/2017 9:30:00 AM,52.97
04/27/2017 9:45:00 AM,52.97
04/27/2017 10:00:00 AM,53.08
04/27/2017 10:15:00 AM,53.64
04/27/2017 10:30:00 AM,54.32
04/27/2017 10:45:00 AM,54.68
04/27/2017 11:00:00 AM,55.58
04/27/2017 11:15:00 AM,56.61
04/27/2017 11:30:00 AM,56.37
04/27/2017 11:45:00 AM,56.50
04/27/2017 12:00:00 PM,56.61
04/27/2017 12:15:00 PM,55.81
04/27/2017 12:30:00 PM,55.92
04/27/2017 12:45:00 PM,56.16
04/27/2017 1:00:00 PM,56.26
04/27/2017 1:15:00 PM,56.37
04/27/2017 1:30:00 PM,56.16
04/27/2017 1:45:00 PM,56.16
04/27/2017 2:00:00 PM,56.05
04/27/2017 2:15:00 PM,55.81
04/27/2017 2:30:00 PM,55.69
04/27/2017 2:45:00 PM,55.69
04/27/2017 3:00:00 PM,55.81
04/27/2017 3:15:00 PM,56.05
04/27/2017 3:30:00 PM,55.92
04/27/2017 3:45:00 PM,56.26
04/27/2017 4:00:00 PM,56.61
04/27/2017 4:15:00 PM,56.61
04/27/2017 4:30:00 PM,56.61
04/27/2017 4:45:00 PM,56.61
04/27/2017 5:00:00 PM,56.61
04/27/2017 5:15:00 PM,56.61
04/27/2017 5:30:00 PM,56.71
04/27/2017 5:45:00 PM,56.71
04/27/2017 6:00:00 PM,56.71
04/27/2017 6:15:00 PM,56.61
04/27/2017 6:30:00 PM,56.71
04/27/2017 6:45:00 PM,56.61
04/27/2017 7:00:00 PM,56.71
04/27/2017 7:15:00 PM,56.71
04/27/2017 7:30:00 PM,56.82
04/27/2017 7:45:00 PM,56.95
04/27/2017 8:00:00 PM,56.95
04/27/2017 8:15:00 PM,56.95
04/27/2017 8:30:00 PM,56.82
04/27/2017 8:45:00 PM,56.82
04/27/2017 9:00:00 PM,56.95
04/27/2017 9:15:00 PM,56.82
04/27/2017 9:30:00 PM,56.82
04/27/2017 9:45:00 PM,56.71
04/27/2017 10:00:00 PM,56.61
04/27/2017 10:15:00 PM,56.61
04/27/2017 10:30:00 PM,56.61
04/27/2017 10:45:00 PM,56.61
04/27/2017 11:00:00 PM,56.61
04/27/2017 11:15:00 PM,56.61
04/27/2017 11:30:00 PM,56.50
04/27/2017 11:45:00 PM,56.37
04/28/2017 12:00:00 AM,56.37
04/28/2017 12:15:00 AM,56.26
04/28/2017 12:30:00 AM,56.26
04/28/2017 12:45:00 AM,56.26
04/28/2017 1:00:00 AM,56.26
04/28/2017 1:15:00 AM,56.26
04/28/2017 1:30:00 AM,56.16
04/28/2017 1:45:00 AM,56.16
04/28/2017 2:00:00 AM,56.16
04/28/2017 2:15:00 AM,56.16
04/28/2017 2:30:00 AM,55.92
04/28/2017 2:45:00 AM,55.69
04/28/2017 3:00:00 AM,55.58
04/28/2017 3:15:00 AM,55.58
04/28/2017 3:30:00 AM,55.58
04/28/2017 3:45:00 AM,55.58
04/28/2017 4:00:00 AM,55.58
04/28/2017 4:15:00 AM,55.58
04/28/2017 4:30:00 AM,55.58
04/28/2017 4:45:00 AM,55.58
04/28/2017 5:00:00 AM,55.45
04/28/2017 5:15:00 AM,55.45
04/28/2017 5:30:00 AM,55.45
04/28/2017 5:45:00 AM,55.45
04/28/2017 6:00:00 AM,55.35
04/28/2017 6:15:00 AM,55.35
04/28/2017 6:30:00 AM,55.35
04/28/2017 6:45:00 AM,55.24
04/28/2017 7:00:00 AM,55.24
04/28/2017 7:15:00 AM,55.13
04/28/2017 7:30:00 AM,55.00
04/28/2017 7:45:00 AM,54.90
04/28/2017 8:00:00 AM,54.90
04/28/2017 8:15:00 AM,54.90
04/28/2017 8:30:00 AM,54.79
04/28/2017 8:45:00 AM,54.79
04/28/2017 9:00:00 AM,54.79
04/28/2017 9:15:00 AM,54.79
04/28/2017 9:30:00 AM,54.79
04/28/2017 9:45:00 AM,54.90
04/28/2017 10:00:00 AM,55.00
04/28/2017 10:15:00 AM,55.35
04/28/2017 10:30:00 AM,55.35
04/28/2017 10:45:00 AM,55.45
04/28/2017 11:00:00 AM,55.45
04/28/2017 11:15:00 AM,55.45
04/28/2017 11:30:00 AM,55.45
04/28/2017 11:45:00 AM,55.58
04/28/2017 12:00:00 PM,55.58
04/28/2017 12:15:00 PM,55.58
04/28/2017 12:30:00 PM,55.69
04/28/2017 12:45:00 PM,55.69
04/28/2017 1:00:00 PM,55.81
04/28/2017 1:15:00 PM,55.92
04/28/2017 1:30:00 PM,55.92
04/28/2017 1:45:00 PM,56.05
04/28/2017 2:00:00 PM,56.16
04/28/2017 2:15:00 PM,56.16
04/28/2017 2:30:00 PM,55.92
04/28/2017 2:45:00 PM,55.81
04/28/2017 3:00:00 PM,55.58
04/28/2017 3:15:00 PM,55.45
04/28/2017 3:30:00 PM,55.45
04/28/2017 3:45:00 PM,55.45
04/28/2017 4:00:00 PM,55.24
04/28/2017 4:15:00 PM,55.13
04/28/2017 4:30:00 PM,55.13
04/28/2017 4:45:00 PM,55.13
04/28/2017 5:00:00 PM,55.13
04/28/2017 5:15:00 PM,55.13
04/28/2017 5:30:00 PM,55.24
04/28/2017 5:45:00 PM,55.24
04/28/2017 6:00:00 PM,55.24
04/28/2017 6:15:00 PM,55.24
04/28/2017 6:30:00 PM,55.24
04/28/2017 6:45:00 PM,55.24
04/28/2017 7:00:00 PM,55.24
04/28/2017 7:15:00 PM,55.13
04/28/2017 7:30:00 PM,55.13
04/28/2017 7:45:00 PM,55.13
04/28/2017 8:00:00 PM,55.24
04/28/2017 8:15:00 PM,55.24
04/28/2017 8:30:00 PM,55.13
04/28/2017 8:45:00 PM,55.24
04/28/2017 9:00:00 PM,55.13
04/28/2017 9:15:00 PM,55.13
04/28/2017 9:30:00 PM,55.13
04/28/2017 9:45:00 PM,55.13
04/28/2017 10:00:00 PM,55.24
04/28/2017 10:15:00 PM,55.24
04/28/2017 10:30:00 PM,55.24
04/28/2017 10:45:00 PM,55.24
04/28/2017 11:00:00 PM,55.13
04/28/2017 11:15:00 PM,55.13
04/28/2017 11:30:00 PM,55.00
04/28/2017 11:45:00 PM,55.00
04/29/2017 12:00:00 AM,54.90
04/29/2017 12:15:00 AM,54.90
04/29/2017 12:30:00 AM,54.90
04/29/2017 12:45:00 AM,55.00
04/29/2017 1:00:00 AM,54.90
04/29/2017 1:15:00 AM,54.79
04/29/2017 1:30:00 AM,54.79
04/29/2017 1:45:00 AM,54.68
04/29/2017 2:00:00 AM,54.55
04/29/2017 2:15:00 AM,53.87
04/29/2017 2:30:00 AM,53.64
04/29/2017 2:45:00 AM,53.64
04/29/2017 3:00:00 AM,53.42
04/29/2017 3:15:00 AM,53.42
04/29/2017 3:30:00 AM,53.31
04/29/2017 3:45:00 AM,53.31
04/29/2017 4:00:00 AM,53.31
04/29/2017 4:15:00 AM,53.31
04/29/2017 4:30:00 AM,53.19
04/29/2017 4:45:00 AM,53.19
04/29/2017 5:00:00 AM,53.19
04/29/2017 5:15:00 AM,53.31
04/29/2017 5:30:00 AM,53.31
04/29/2017 5:45:00 AM,53.31
04/29/2017 6:00:00 AM,53.31
04/29/2017 6:15:00 AM,53.31
04/29/2017 6:30:00 AM,53.31
04/29/2017 6:45:00 AM,53.31
04/29/2017 7:00:00 AM,53.31
04/29/2017 7:15:00 AM,53.42
04/29/2017 7:30:00 AM,53.42
04/29/2017 7:45:00 AM,53.42
04/29/2017 8:00:00 AM,53.42
04/29/2017 8:15:00 AM,53.42
04/29/2017 8:30:00 AM,53.42
04/29/2017 8:45:00 AM,53.42
04/29/2017 9:00:00 AM,53.53
04/29/2017 9:15:00 AM,53.42
04/29/2017 9:30:00 AM,53.42
04/29/2017 9:45:00 AM,53.42
04/29/2017 10:00:00 AM,53.42
04/29/2017 10:15:00 AM,53.42
04/29/2017 10:30:00 AM,53.42
04/29/2017 10:45:00 AM,53.42
04/29/2017 11:00:00 AM,53.42
04/29/2017 11:15:00 AM,53.42
04/29/2017 11:30:00 AM,53.42
04/29/2017 11:45:00 AM,53.42
04/29/2017 12:00:00 PM,53.42
04/29/2017 12:15:00 PM,53.53
04/29/2017 12:30:00 PM,53.53
04/29/2017 12:45:00 PM,53.42
04/29/2017 1:00:00 PM,53.42
04/29/2017 1:15:00 PM,53.31
04/29/2017 1:30:00 PM,53.42
04/29/2017 1:45:00 PM,53.42
04/29/2017 2:00:00 PM,53.53
04/29/2017 2:15:00 PM,53.53
04/29/2017 2:30:00 PM,53.53
04/29/2017 2:45:00 PM,53.53
04/29/2017 3:00:00 PM,53.42
04/29/2017 3:15:00 PM,53.42
04/29/2017 3:30:00 PM,53.53
04/29/2017 3:45:00 PM,53.53
04/29/2017 4:00:00 PM,53.87
04/29/2017 4:15:00 PM,53.87
04/29/2017 4:30:00 PM,53.87
04/29/2017 4:45:00 PM,53.98
04/29/2017 5:00:00 PM,53.98
04/29/2017 5:15:00 PM,53.98
04/29/2017 5:30:00 PM,54.21
04/29/2017 5:45:00 PM,54.68
04/29/2017 6:00:00 PM,53.98
04/29/2017 6:15:00 PM,53.98
04/29/2017 6:30:00 PM,53.98
04/29/2017 6:45:00 PM,54.09
04/29/2017 7:00:00 PM,54.09
04/29/2017 7:15:00 PM,54.90
04/29/2017 7:30:00 PM,54.32
04/29/2017 7:45:00 PM,54.21
04/29/2017 8:00:00 PM,54.32
04/29/2017 8:15:00 PM,54.45
04/29/2017 8:30:00 PM,54.79
04/29/2017 8:45:00 PM,54.45
04/29/2017 9:00:00 PM,55.24
04/29/2017 9:15:00 PM,55.00
04/29/2017 9:30:00 PM,55.35
04/29/2017 9:45:00 PM,55.45
04/29/2017 10:00:00 PM,55.24
04/29/2017 10:15:00 PM,55.24
04/29/2017 10:30:00 PM,55.35
04/29/2017 10:45:00 PM,55.45
04/29/2017 11:00:00 PM,55.81
04/29/2017 11:15:00 PM,55.92
04/29/2017 11:30:00 PM,56.05
04/29/2017 11:45:00 PM,55.92
04/30/2017 12:00:00 AM,55.92
04/30/2017 12:15:00 AM,56.05
04/30/2017 12:30:00 AM,55.92
04/30/2017 12:45:00 AM,55.92
04/30/2017 1:00:00 AM,55.92
04/30/2017 1:15:00 AM,55.81
04/30/2017 1:30:00 AM,55.81
04/30/2017 1:45:00 AM,55.81
04/30/2017 2:00:00 AM,55.58
04/30/2017 2:15:00 AM,55.58
04/30/2017 2:30:00 AM,55.45
04/30/2017 2:45:00 AM,55.45
04/30/2017 3:00:00 AM,55.45
04/30/2017 3:15:00 AM,55.35
04/30/2017 3:30:00 AM,55.35
04/30/2017 3:45:00 AM,55.24
04/30/2017 4:00:00 AM,55.35
04/30/2017 4:15:00 AM,55.35
04/30/2017 4:30:00 AM,55.35
04/30/2017 4:45:00 AM,55.35
04/30/2017 5:00:00 AM,55.35
04/30/2017 5:15:00 AM,55.35
04/30/2017 5:30:00 AM,55.35
04/30/2017 5:45:00 AM,54.90
04/30/2017 6:00:00 AM,54.68
04/30/2017 6:15:00 AM,54.68
04/30/2017 6:30:00 AM,54.68
04/30/2017 6:45:00 AM,54.90
04/30/2017 7:00:00 AM,54.90
04/30/2017 7:15:00 AM,54.79
04/30/2017 7:30:00 AM,54.68
04/30/2017 7:45:00 AM,54.55
04/30/2017 8:00:00 AM,54.55
04/30/2017 8:15:00 AM,54.55
04/30/2017 8:30:00 AM,54.68
04/30/2017 8:45:00 AM,54.68
04/30/2017 9:00:00 AM,54.55
04/30/2017 9:15:00 AM,54.21
04/30/2017 9:30:00 AM,54.09
04/30/2017 9:45:00 AM,53.98
04/30/2017 10:00:00 AM,53.98
04/30/2017 10:15:00 AM,54.09
04/30/2017 10:30:00 AM,54.09
04/30/2017 10:45:00 AM,54.09
04/30/2017 11:00:00 AM,54.09
04/30/2017 11:15:00 AM,54.09
04/30/2017 11:30:00 AM,54.09
04/30/2017 11:45:00 AM,54.09
04/30/2017 12:00:00 PM,53.98
04/30/2017 12:15:00 PM,53.98
04/30/2017 12:30:00 PM,53.87
04/30/2017 12:45:00 PM,53.87
04/30/2017 1:00:00 PM,53.87
04/30/2017 1:15:00 PM,53.87
04/30/2017 1:30:00 PM,53.87
04/30/2017 1:45:00 PM,53.76
04/30/2017 2:00:00 PM,53.76
04/30/2017 2:15:00 PM,53.87
04/30/2017 2:30:00 PM,53.87
04/30/2017 2:45:00 PM,53.76
04/30/2017 3:00:00 PM,53.76
04/30/2017 3:15:00 PM,53.87
04/30/2017 3:30:00 PM,53.87
04/30/2017 3:45:00 PM,53.98
04/30/2017 4:00:00 PM,53.98
04/30/2017 4:15:00 PM,54.09
04/30/2017 4:30:00 PM,54.09
04/30/2017 4:45:00 PM,54.21
04/30/2017 5:00:00 PM,54.21
04/30/2017 5:15:00 PM,54.21
04/30/2017 5:30:00 PM,54.21
04/30/2017 5:45:00 PM,54.21
04/30/2017 6:00:00 PM,54.32
04/30/2017 6:15:00 PM,54.32
04/30/2017 6:30:00 PM,54.32
04/30/2017 6:45:00 PM,54.21
04/30/2017 7:00:00 PM,54.09
04/30/2017 7:15:00 PM,54.09
04/30/2017 7:30:00 PM,54.09
04/30/2017 7:45:00 PM,54.09
04/30/2017 8:00:00 PM,54.21
04/30/2017 8:15:00 PM,54.21
04/30/2017 8:30:00 PM,54.09
04/30/2017 8:45:00 PM,54.09
04/30/2017 9:00:00 PM,54.09
04/30/2017 9:15:00 PM,54.09
04/30/2017 9:30:00 PM,54.09
04/30/2017 9:45:00 PM,54.09
04/30/2017 10:00:00 PM,54.09
04/30/2017 10:15:00 PM,54.09
04/30/2017 10:30:00 PM,54.09
04/30/2017 10:45:00 PM,54.09
04/30/2017 11:00:00 PM,54.09
04/30/2017 11:15:00 PM,54.09
04/30/2017 11:30:00 PM,53.98
04/30/2017 11:45:00 PM,53.98
05/01/2017 12:00:00 AM,53.98
05/01/2017 12:15:00 AM,53.98
05/01/2017 12:30:00 AM,53.98
05/01/2017 12:45:00 AM,53.98
05/01/2017 1:00:00 AM,53.87
05/01/2017 1:15:00 AM,53.87
05/01/2017 1:30:00 AM,53.76
05/01/2017 1:45:00 AM,53.76
05/01/2017 2:00:00 AM,53.76
05/01/2017 2:15:00 AM,53.76
05/01/2017 2:30:00 AM,53.76
05/01/2017 2:45:00 AM,53.76
05/01/2017 3:00:00 AM,53.76
05/01/2017 3:15:00 AM,53.76
05/01/2017 3:30:00 AM,53.76
05/01/2017 3:45:00 AM,53.64
05/01/2017 4:00:00 AM,53.64
05/01/2017 4:15:00 AM,53.53
05/01/2017 4:30:00 AM,53.64
05/01/2017 4:45:00 AM,53.64
05/01/2017 5:00:00 AM,53.64
05/01/2017 5:15:00 AM,53.53
05/01/2017 5:30:00 AM,53.53
05/01/2017 5:45:00 AM,53.53
05/01/2017 6:00:00 AM,53.53
05/01/2017 6:15:00 AM,53.53
05/01/2017 6:30:00 AM,53.53
05/01/2017 6:45:00 AM,53.64
05/01/2017 7:00:00 AM,53.76
05/01/2017 7:15:00 AM,53.76
05/01/2017 7:30:00 AM,53.87
05/01/2017 7:45:00 AM,53.87
05/01/2017 8:00:00 AM,53.87
05/01/2017 8:15:00 AM,53.87
05/01/2017 8:30:00 AM,53.87
05/01/2017 8:45:00 AM,53.87
05/01/2017 9:00:00 AM,53.87
05/01/2017 9:15:00 AM,53.87
05/01/2017 9:30:00 AM,53.87
05/01/2017 9:45:00 AM,53.87
05/01/2017 10:00:00 AM,53.98
05/01/2017 10:15:00 AM,53.87
05/01/2017 10:30:00 AM,53.87
05/01/2017 10:45:00 AM,53.98
05/01/2017 11:00:00 AM,53.87
05/01/2017 11:15:00 AM,53.76
05/01/2017 11:30:00 AM,53.76
05/01/2017 11:45:00 AM,53.87
05/01/2017 12:00:00 PM,53.76
05/01/2017 12:15:00 PM,53.31
05/01/2017 12:30:00 PM,53.08
05/01/2017 12:45:00 PM,52.84
05/01/2017 1:00:00 PM,52.72
05/01/2017 1:15:00 PM,52.50
05/01/2017 1:30:00 PM,52.61
05/01/2017 1:45:00 PM,52.61
05/01/2017 2:00:00 PM,52.50
05/01/2017 2:15:00 PM,52.50
05/01/2017 2:30:00 PM,52.39
05/01/2017 2:45:00 PM,52.16
05/01/2017 3:00:00 PM,52.05
05/01/2017 3:15:00 PM,51.94
05/01/2017 3:30:00 PM,52.05
05/01/2017 3:45:00 PM,52.05
05/01/2017 4:00:00 PM,52.16
05/01/2017 4:15:00 PM,52.27
05/01/2017 4:30:00 PM,52.27
05/01/2017 4:45:00 PM,52.16
05/01/2017 5:00:00 PM,52.27
05/01/2017 5:15:00 PM,52.27
05/01/2017 5:30:00 PM,52.27
05/01/2017 5:45:00 PM,52.27
05/01/2017 6:00:00 PM,53.08
05/01/2017 6:15:00 PM,53.08
05/01/2017 6:30:00 PM,52.50
05/01/2017 6:45:00 PM,52.72
05/01/2017 7:00:00 PM,52.97
05/01/2017 7:15:00 PM,53.08
05/01/2017 7:30:00 PM,53.53
05/01/2017 7:45:00 PM,53.53
05/01/2017 8:00:00 PM,53.87
05/01/2017 8:15:00 PM,54.09
05/01/2017 8:30:00 PM,53.98
05/01/2017 8:45:00 PM,54.09
05/01/2017 9:00:00 PM,54.09
05/01/2017 9:15:00 PM,54.09
05/01/2017 9:30:00 PM,54.09
05/01/2017 9:45:00 PM,53.98
05/01/2017 10:00:00 PM,53.98
05/01/2017 10:15:00 PM,53.98
05/01/2017 10:30:00 PM,53.87
05/01/2017 10:45:00 PM,53.87
05/01/2017 11:00:00 PM,53.87
05/01/2017 11:15:00 PM,53.87
05/01/2017 11:30:00 PM,53.76
05/01/2017 11:45:00 PM,53.64
05/02/2017 12:00:00 AM,53.64
05/02/2017 12:15:00 AM,53.64
05/02/2017 12:30:00 AM,53.64
05/02/2017 12:45:00 AM,53.53
05/02/2017 1:00:00 AM,53.53
05/02/2017 1:15:00 AM,53.42
05/02/2017 1:30:00 AM,53.42
05/02/2017 1:45:00 AM,53.53
05/02/2017 2:00:00 AM,53.42
05/02/2017 2:15:00 AM,53.53
05/02/2017 2:30:00 AM,53.53
05/02/2017 2:45:00 AM,53.53
05/02/2017 3:00:00 AM,53.64
05/02/2017 3:15:00 AM,53.53
05/02/2017 3:30:00 AM,53.53
05/02/2017 3:45:00 AM,53.42
05/02/2017 4:00:00 AM,53.42
05/02/2017 4:15:00 AM,53.53
05/02/2017 4:30:00 AM,53.53
05/02/2017 4:45:00 AM,53.42
05/02/2017 5:00:00 AM,53.42
05/02/2017 5:15:00 AM,53.42
05/02/2017 5:30:00 AM,53.31
05/02/2017 5:45:00 AM,53.19
05/02/2017 6:00:00 AM,53.31
05/02/2017 6:15:00 AM,53.19
05/02/2017 6:30:00 AM,53.19
05/02/2017 6:45:00 AM,53.31
05/02/2017 7:00:00 AM,53.42
05/02/2017 7:15:00 AM,53.31
05/02/2017 7:30:00 AM,53.19
05/02/2017 7:45:00 AM,52.97
05/02/2017 8:00:00 AM,52.84
05/02/2017 8:15:00 AM,52.84
05/02/2017 8:30:00 AM,52.84
05/02/2017 8:45:00 AM,52.84
05/02/2017 9:00:00 AM,52.84
05/02/2017 9:15:00 AM,52.97
05/02/2017 9:30:00 AM,52.97
05/02/2017 9:45:00 AM,52.97
05/02/2017 10:00:00 AM,52.97
05/02/2017 10:15:00 AM,52.97
05/02/2017 10:30:00 AM,52.97
05/02/2017 10:45:00 AM,52.97
05/02/2017 11:00:00 AM,52.97
05/02/2017 11:15:00 AM,52.97
05/02/2017 11:30:00 AM,52.97
05/02/2017 11:45:00 AM,52.97
05/02/2017 12:00:00 PM,52.97
05/02/2017 12:15:00 PM,52.84
05/02/2017 12:30:00 PM,52.72
05/02/2017 12:45:00 PM,52.27
05/02/2017 1:00:00 PM,52.27
05/02/2017 1:15:00 PM,52.16
05/02/2017 1:30:00 PM,52.27
05/02/2017 1:45:00 PM,52.39
05/02/2017 2:00:00 PM,52.50
05/02/2017 2:15:00 PM,52.50
05/02/2017 2:30:00 PM,52.50
05/02/2017 2:45:00 PM,52.39
05/02/2017 3:00:00 PM,52.39
05/02/2017 3:15:00 PM,52.50
05/02/2017 3:30:00 PM,52.50
05/02/2017 3:45:00 PM,52.61
05/02/2017 4:00:00 PM,52.61
05/02/2017 4:15:00 PM,52.72
05/02/2017 4:30:00 PM,52.61
05/02/2017 4:45:00 PM,52.72
05/02/2017 5:00:00 PM,52.61
05/02/2017 5:15:00 PM,52.61
05/02/2017 5:30:00 PM,52.61
05/02/2017 5:45:00 PM,52.61
05/02/2017 6:00:00 PM,52.61
05/02/2017 6:15:00 PM,52.61
05/02/2017 6:30:00 PM,52.50
05/02/2017 6:45:00 PM,52.39
05/02/2017 7:00:00 PM,52.39
05/02/2017 7:15:00 PM,52.39
05/02/2017 7:30:00 PM,52.39
05/02/2017 7:45:00 PM,52.39
05/02/2017 8:00:00 PM,52.39
05/02/2017 8:15:00 PM,52.27
05/02/2017 8:30:00 PM,52.27
05/02/2017 8:45:00 PM,52.27
05/02/2017 9:00:00 PM,52.27
05/02/2017 9:15:00 PM,52.27
05/02/2017 9:30:00 PM,52.27
05/02/2017 9:45:00 PM,52.27
05/02/2017 10:00:00 PM,52.27
05/02/2017 10:15:00 PM,52.16
05/02/2017 10:30:00 PM,52.27
05/02/2017 10:45:00 PM,52.27
05/02/2017 11:00:00 PM,52.16
05/02/2017 11:15:00 PM,52.16
05/02/2017 11:30:00 PM,52.16
05/02/2017 11:45:00 PM,52.05
05/03/2017 12:00:00 AM,52.05
05/03/2017 12:15:00 AM,52.05
05/03/2017 12:30:00 AM,52.05
05/03/2017 12:45:00 AM,52.05
05/03/2017 1:00:00 AM,52.05
05/03/2017 1:15:00 AM,52.05
05/03/2017 1:30:00 AM,52.05
05/03/2017 1:45:00 AM,52.05
05/03/2017 2:00:00 AM,52.05
05/03/2017 2:15:00 AM,52.05
05/03/2017 2:30:00 AM,52.05
05/03/2017 2:45:00 AM,52.05
05/03/2017 3:00:00 AM,51.94
05/03/2017 3:15:00 AM,51.94
05/03/2017 3:30:00 AM,51.94
05/03/2017 3:45:00 AM,51.94
05/03/2017 4:00:00 AM,51.94
05/03/2017 4:15:00 AM,51.94
05/03/2017 4:30:00 AM,51.94
05/03/2017 4:45:00 AM,51.94
05/03/2017 5:00:00 AM,51.94
05/03/2017 5:15:00 AM,51.94
05/03/2017 5:30:00 AM,51.94
05/03/2017 5:45:00 AM,51.94
05/03/2017 6:00:00 AM,51.94
05/03/2017 6:15:00 AM,51.82
05/03/2017 6:30:00 AM,51.82
05/03/2017 6:45:00 AM,51.82
05/03/2017 7:00:00 AM,51.82
05/03/2017 7:15:00 AM,51.71
05/03/2017 7:30:00 AM,51.82
05/03/2017 7:45:00 AM,51.82
05/03/2017 8:00:00 AM,51.71
05/03/2017 8:15:00 AM,51.82
05/03/2017 8:30:00 AM,51.82
05/03/2017 8:45:00 AM,51.82
05/03/2017 9:00:00 AM,51.82
05/03/2017 9:15:00 AM,51.71
05/03/2017 9:30:00 AM,51.71
05/03/2017 9:45:00 AM,51.82
05/03/2017 10:00:00 AM,51.82
05/03/2017 10:15:00 AM,51.82
05/03/2017 10:30:00 AM,51.13
05/03/2017 10:45:00 AM,51.13
05/03/2017 11:00:00 AM,51.03
05/03/2017 11:15:00 AM,51.03
05/03/2017 11:30:00 AM,50.90
05/03/2017 11:45:00 AM,50.90
05/03/2017 12:00:00 PM,50.90
05/03/2017 12:15:00 PM,50.90
05/03/2017 12:30:00 PM,50.90
05/03/2017 12:45:00 PM,50.79
05/03/2017 1:00:00 PM,50.68
05/03/2017 1:15:00 PM,50.58
05/03/2017 1:30:00 PM,50.45
05/03/2017 1:45:00 PM,50.45
05/03/2017 2:00:00 PM,50.34
05/03/2017 2:15:00 PM,50.23
05/03/2017 2:30:00 PM,50.23
05/03/2017 2:45:00 PM,50.11
05/03/2017 3:00:00 PM,49.87
05/03/2017 3:15:00 PM,49.87
05/03/2017 3:30:00 PM,49.77
05/03/2017 3:45:00 PM,49.66
05/03/2017 4:00:00 PM,49.77
05/03/2017 4:15:00 PM,49.66
05/03/2017 4:30:00 PM,49.66
05/03/2017 4:45:00 PM,49.66
05/03/2017 5:00:00 PM,49.53
05/03/2017 5:15:00 PM,49.53
05/03/2017 5:30:00 PM,49.66
05/03/2017 5:45:00 PM,49.53
05/03/2017 6:00:00 PM,49.66
05/03/2017 6:15:00 PM,49.66
05/03/2017 6:30:00 PM,49.77
05/03/2017 6:45:00 PM,49.77
05/03/2017 7:00:00 PM,49.87
05/03/2017 7:15:00 PM,49.87
05/03/2017 7:30:00 PM,49.87
05/03/2017 7:45:00 PM,49.98
05/03/2017 8:00:00 PM,49.98
05/03/2017 8:15:00 PM,49.98
05/03/2017 8:30:00 PM,50.11
